0,2
0,16
0,19
0,29
0,41
0,53
0,61
0,84
0,86
0,90
0,95
0,118
0,122
0,124
0,135
0,136
0,144
0,153
0,156
0,157
0,158
1,19
1,38
1,55
1,69
1,90
1,133
1,159
2,41
2,61
2,75
2,84
2,86
2,90
2,144
2,153
2,157
3,14
3,23
3,51
3,59
3,79
3,97
3,105
3,111
3,137
3,142
4,159
5,121
6,81
6,109
6,116
6,137
6,141
6,142
6,144
7,104
8,71
9,21
9,29
9,32
9,36
9,42
9,45
9,48
9,96
9,98
9,99
9,114
9,118
9,122
9,136
9,144
9,145
9,146
9,153
9,156
9,158
10,12
10,58
10,109
11,45
11,72
11,140
11,153
12,23
12,31
12,40
12,47
12,58
12,59
12,64
12,81
12,97
12,109
12,116
12,142
12,144
13,35
13,39
13,46
13,48
13,55
13,71
13,73
13,94
13,95
13,118
13,124
13,144
13,162
14,23
14,51
14,59
14,79
14,81
14,105
14,107
14,137
15,17
15,19
15,34
15,53
15,67
15,71
15,109
15,118
15,136
15,144
15,145
16,19
16,41
16,69
16,133
16,158
17,36
17,48
17,53
17,67
17,97
17,118
17,144
18,24
18,32
18,34
18,44
18,45
18,48
18,54
18,57
18,71
18,99
18,103
18,121
18,128
18,134
18,135
18,136
18,137
18,142
18,156
18,159
18,160
19,25
19,32
19,41
19,53
19,55
19,61
19,69
19,71
19,84
19,87
19,90
19,128
19,133
19,135
19,136
19,156
19,158
19,159
20,26
20,53
20,75
20,118
20,129
20,143
22,62
22,72
22,125
23,47
23,51
23,58
23,59
23,79
23,81
23,105
23,111
23,142
24,57
24,71
25,41
25,55
25,128
25,133
26,155
27,142
28,63
28,102
28,130
28,141
29,36
29,118
29,146
30,47
30,65
30,66
30,102
30,141
30,142
30,144
30,155
31,40
31,47
31,63
31,70
31,81
31,97
31,109
31,116
31,141
31,144
32,44
32,48
32,54
32,57
32,71
32,99
32,103
32,115
32,128
32,135
32,156
32,159
32,160
33,35
33,46
33,76
33,94
34,53
34,90
34,118
34,124
34,129
34,133
34,136
34,143
34,144
34,149
35,46
35,61
35,94
36,48
36,53
36,67
36,95
36,114
36,118
36,136
36,144
36,145
37,134
37,142
37,143
37,144
38,55
38,103
38,133
38,159
39,46
39,90
39,94
39,95
39,162
40,47
40,81
40,97
40,109
40,116
40,144
41,75
41,133
41,144
41,153
41,158
41,160
42,48
42,98
42,118
42,121
42,135
42,144
43,72
44,45
44,48
44,57
44,99
44,103
44,121
44,128
44,135
44,160
45,48
45,83
45,99
45,103
45,135
45,157
46,76
46,94
47,59
47,66
47,70
47,81
47,88
47,97
47,102
47,107
47,108
47,109
47,116
47,130
47,132
47,136
47,140
47,141
47,142
47,144
47,155
48,52
48,55
48,57
48,65
48,66
48,67
48,71
48,72
48,83
48,87
48,95
48,99
48,103
48,118
48,121
48,122
48,128
48,135
48,136
48,142
48,145
48,156
48,159
49,144
50,53
50,60
50,109
50,118
51,59
51,65
51,79
51,81
51,88
51,97
51,104
51,105
51,141
51,142
51,144
52,83
52,99
52,135
52,136
53,67
53,71
53,90
53,95
53,97
53,98
53,118
53,122
53,124
53,129
53,135
53,144
53,145
53,149
53,156
54,57
54,71
54,103
54,121
54,128
54,144
54,159
54,160
54,163
55,71
55,85
55,100
55,103
55,128
55,133
55,139
55,159
55,163
56,109
57,71
57,72
57,103
57,128
57,135
57,159
59,71
59,79
59,81
59,93
59,97
59,105
59,107
59,109
59,111
59,129
59,142
59,155
60,67
60,80
60,110
61,84
61,86
61,164
62,72
62,80
62,110
62,120
62,125
62,150
62,157
62,161
63,70
63,77
63,79
63,102
63,108
63,109
63,130
63,141
63,155
64,97
64,142
65,66
65,102
65,109
65,140
65,141
65,142
65,144
65,159
66,70
66,102
66,116
66,136
66,140
66,141
66,142
66,144
66,156
67,90
67,97
67,106
67,118
67,122
67,124
67,136
67,144
67,145
67,149
68,153
69,128
70,81
70,88
70,97
70,104
70,109
70,116
70,130
70,132
70,140
70,142
70,155
71,72
71,83
71,87
71,90
71,95
71,98
71,100
71,103
71,124
71,128
71,129
71,133
71,135
71,136
71,144
71,145
71,159
72,82
72,100
72,103
72,107
72,110
72,118
72,135
72,139
72,145
72,152
72,156
72,161
73,94
74,144
75,164
77,102
77,109
77,155
78,138
78,139
79,81
79,88
79,97
79,104
79,105
79,109
79,130
79,141
79,142
79,144
79,155
81,97
81,104
81,105
81,109
81,116
81,132
81,140
81,141
81,144
82,139
83,135
83,156
84,86
84,122
87,144
87,156
88,97
88,104
88,141
88,142
88,144
89,144
90,95
90,97
90,124
90,144
90,149
91,118
92,145
93,107
93,108
93,129
95,118
95,122
95,124
95,144
95,145
96,122
96,144
96,146
97,105
97,109
97,116
97,142
97,144
97,148
97,149
97,155
98,118
98,134
98,135
98,144
98,156
99,103
99,118
99,127
99,128
99,135
99,136
99,156
100,104
100,133
100,144
101,142
102,134
102,141
102,142
102,156
103,121
103,128
103,142
103,144
103,159
103,160
103,163
104,132
104,133
104,144
105,111
105,144
106,118
106,119
106,144
107,129
108,130
109,116
109,140
109,142
109,144
109,152
109,155
110,125
110,150
110,157
110,161
112,133
112,158
112,163
113,142
114,118
114,144
114,147
115,160
116,141
116,142
116,144
117,118
117,153
118,121
118,122
118,123
118,124
118,126
