0,2
0,3
0,4
0,6
0,7
0,8
0,9
0,10
0,12
0,13
0,14
0,16
0,18
0,19
0,20
0,21
0,23
0,24
0,28
0,30
0,31
0,38
0,42
0,44
0,52
0,57
0,59
0,60
0,65
0,68
0,69
0,70
0,74
0,78
0,83
0,87
0,91
0,95
0,99
0,100
0,103
0,106
0,108
0,111
0,119
0,124
0,129
0,133
0,137
0,139
0,142
0,145
0,148
0,157
0,158
0,160
0,164
0,165
0,168
0,173
0,202
0,203
0,206
0,218
0,223
0,224
0,225
0,226
0,228
0,230
0,244
0,260
0,280
0,285
0,287
0,292
0,297
0,299
0,300
0,319
0,326
0,330
0,338
0,341
0,342
0,345
0,356
0,360
0,364
0,369
0,391
0,392
0,397
0,398
0,404
0,409
0,413
0,414
0,428
0,429
0,431
0,433
0,438
0,441
0,446
0,447
0,453
0,455
0,483
0,488
0,491
0,493
0,495
0,497
0,499
0,501
0,516
0,561
0,562
0,563
0,564
0,566
0,567
0,574
0,586
0,590
0,594
0,601
0,604
0,605
0,617
0,619
0,623
0,628
0,630
0,637
0,643
0,650
0,687
0,688
0,698
0,699
0,706
0,722
0,737
0,742
0,746
0,749
0,750
0,758
0,759
0,761
0,765
0,767
0,768
0,772
0,777
0,785
0,787
0,795
1,2
1,5
1,7
1,8
1,10
1,12
1,14
1,18
1,19
1,22
1,23
1,34
1,36
1,39
1,41
1,48
1,57
1,58
1,62
1,68
1,69
1,75
1,85
1,87
1,88
1,106
1,109
1,111
1,114
1,122
1,133
1,139
1,141
1,154
1,170
1,171
1,176
1,180
1,187
1,190
1,203
1,204
1,219
1,258
1,262
1,263
1,266
1,295
1,296
1,297
1,298
1,316
1,318
1,327
1,335
1,363
1,365
1,370
1,374
1,376
1,384
1,389
1,401
1,411
1,418
1,425
1,426
1,427
1,430
1,445
1,447
1,451
1,452
1,462
1,470
1,475
1,490
1,505
1,514
1,523
1,530
1,534
1,575
1,576
1,602
1,603
1,627
1,630
1,642
1,715
1,733
1,735
1,743
1,763
1,766
1,779
1,793
1,798
1,799
1,804
2,3
2,5
2,7
2,10
2,13
2,21
2,22
2,23
2,24
2,32
2,43
2,58
2,66
2,74
2,77
2,78
2,84
2,107
2,132
2,148
2,153
2,162
2,163
2,190
2,200
2,211
2,238
2,249
2,272
2,287
2,293
2,339
2,364
2,390
2,397
2,404
2,411
2,488
2,492
2,496
2,498
2,502
2,504
2,510
2,558
2,574
2,579
2,607
2,619
2,643
2,649
2,691
2,698
2,699
2,737
2,740
2,742
2,745
2,746
2,749
2,755
2,758
2,762
2,765
2,770
3,8
3,9
3,21
3,23
3,33
3,52
3,54
3,95
3,110
3,112
3,121
3,136
3,137
3,147
3,163
3,182
3,208
3,210
3,216
3,228
3,242
3,269
3,274
3,282
3,302
3,340
3,344
3,353
3,360
3,412
3,423
3,437
3,449
3,483
3,489
3,491
3,493
3,494
3,495
3,497
3,499
3,501
3,516
3,517
3,577
3,578
3,606
3,618
3,648
3,697
3,736
3,738
3,740
3,745
3,748
3,758
3,761
3,762
3,769
3,794
4,5
4,8
4,9
4,10
4,21
4,23
4,74
4,110
4,112
4,136
4,137
4,163
4,210
4,230
4,244
4,255
4,276
4,287
4,313
4,322
4,323
4,324
4,325
4,328
4,343
4,353
4,385
4,449
4,489
4,540
4,547
4,548
4,556
4,569
4,609
4,618
4,657
4,671
4,677
4,696
4,762
5,6
5,10
5,13
5,21
5,22
5,23
5,24
5,34
5,58
5,74
5,107
5,148
5,163
5,168
5,184
5,190
5,245
5,254
5,287
5,330
