0,51
0,1307
1,920
1,1454
2,2224
2,2482
3,1140
3,2206
4,361
4,1677
4,1850
4,2365
5,1647
5,2181
6,661
6,1787
7,267
7,540
8,313
8,1029
9,1116
9,1137
9,2323
10,593
10,2324
11,347
11,606
11,1759
12,944
12,1496
13,1188
13,1390
13,2051
14,614
14,1913
15,563
15,1609
16,1397
16,2096
16,2200
17,1366
17,2534
18,895
18,2236
19,422
19,1581
20,1320
20,2562
21,102
21,1853
22,534
22,1606
23,1041
23,1904
23,2366
24,600
24,2452
25,854
25,2326
26,872
26,1209
27,837
27,1791
27,2170
28,1402
28,2573
29,764
29,1420
30,1927
30,2180
30,2349
31,498
31,1948
32,1755
32,2540
33,802
33,1743
34,1691
34,2571
35,319
35,626
35,2370
36,382
36,450
37,187
37,1357
38,547
38,1703
39,160
39,179
39,190
39,515
39,895
40,451
40,1991
41,1247
41,1859
41,2488
42,978
42,2260
43,1276
43,1829
44,1981
45,609
45,748
46,376
46,2059
47,215
47,1097
47,2048
47,2413
48,444
48,1600
49,866
49,1370
50,236
50,1350
51,2267
52,310
52,2038
53,1064
53,2208
54,520
54,1812
55,292
55,1410
55,1661
56,339
56,1773
57,485
57,758
57,1095
57,1347
58,2246
58,2382
59,66
59,459
59,1298
60,1075
60,1442
61,103
61,963
62,1499
62,1689
62,2456
63,474
63,1525
64,1367
64,1698
65,1091
65,1929
66,462
66,1016
66,1118
67,329
67,2439
68,1501
68,1711
69,486
69,1436
70,1201
70,1432
70,1651
70,2112
70,2367
71,1285
71,1413
72,974
72,2492
73,570
73,1164
74,2370
74,2552
75,356
75,388
75,1705
76,662
76,668
76,968
77,508
77,517
77,1221
77,1722
78,2076
78,2126
79,896
79,2390
80,1780
80,1970
81,936
81,1904
82,757
82,2300
83,222
83,1560
84,119
84,1486
85,1530
85,2495
86,711
86,805
87,1418
87,2148
88,850
88,997
88,1139
88,2279
89,651
89,1795
89,2061
89,2241
90,1348
90,1447
91,410
91,2376
92,228
92,2462
93,651
93,970
94,260
94,824
95,965
95,1907
96,127
96,2169
97,1163
97,1321
97,1336
98,1785
98,2022
98,2138
99,1557
99,2342
100,1260
100,2526
101,2052
101,2130
102,290
102,1809
102,2153
103,410
104,448
104,1198
104,2286
105,122
105,141
105,1148
105,2201
106,118
106,925
107,175
107,1995
108,1520
108,1674
109,717
109,995
110,465
110,1354
111,1605
111,2141
112,1022
112,2419
113,1730
113,2425
114,890
114,1618
115,182
115,1685
116,245
116,1423
116,1962
117,938
117,1077
118,1255
119,1688
120,331
120,882
120,2274
120,2275
121,1435
121,2288
122,2201
123,1064
123,1490
124,1331
124,2381
125,148
125,2294
126,1440
126,2253
127,1934
128,305
128,1129
129,468
129,1147
130,144
130,2271
131,522
131,1497
132,360
132,1293
132,2498
133,2152
133,2298
134,1959
134,2263
135,1826
135,1922
136,594
136,1227
137,413
137,1628
138,854
138,1178
139,1053
139,1781
140,2147
140,2496
141,445
141,903
141,1032
142,155
142,905
142,1568
142,2009
143,230
143,1059
144,2088
145,932
145,1002
146,169
146,1027
146,1239
146,1756
146,2227
147,1088
147,1796
148,1390
149,2400
150,1526
150,1952
150,2376
150,2483
151,2228
151,2392
152,1431
152,2316
153,716
153,1706
154,485
154,1649
154,2216
155,1085
156,354
156,2423
157,825
157,2243
158,395
158,1270
159,544
159,2086
160,1263
161,1140
161,1502
162,1222
162,1392
162,1905
163,2024
163,2123
164,814
164,2066
165,872
165,1235
166,931
166,1986
167,1161
167,2233
168,378
168,901
169,438
169,1239
169,1662
169,1756
170,223
170,1171
171,701
171,716
172,916
172,1993
173,1108
173,2089
174,1202
174,1275
175,1625
176,640
176,974
177,1543
177,1734
178,210
178,2192
179,1490
180,2442
180,2478
181,281
181,1211
182,2165
183,649
183,1357
184,628
184,2030
185,1512
185,1571
186,216
186,1663
186,2319
186,2491
187,1021
188,240
188,816
189,1772
189,1858
190,1794
190,2464
191,202
191,575
191,2241
192,1121
192,1730
193,1611
193,1762
193,2218
194,893
194,1165
195,715
195,938
196,1288
196,2457
197,951
197,989
198,1679
198,1942
199,452
199,1366
200,463
200,1582
200,2509
201,1367
201,1379
202,506
202,978
202,2286
203,577
203,2203
203,2494
204,703
204,1136
205,744
205,1347
206,1000
206,1463
207,278
207,2515
208,1077
208,1725
209,434
209,1648
210,2168
211,212
211,270
211,1031
211,1068
211,1105
212,609
212,1538
212,1576
212,1586
213,764
213,1259
214,1510
214,2188
215,267
215,665
215,1980
215,2230
216,1613
216,2243
217,497
217,1708
218,962
218,2436
219,488
219,579
219,2039
219,2303
220,324
220,2297
221,1482
221,2462
222,2394
222,2444
223,631
224,1311
224,1529
225,1660
225,2134
226,1517
226,1705
226,2560
227,2349
227,2544
228,1288
228,2462
229,1094
229,1225
229,1698
230,1155
231,1028
231,1195
231,1407
232,286
232,898
233,1599
233,2541
234,383
234,898
234,2130
234,2189
235,2035
235,2345
236,719
236,993
237,2179
237,2190
238,1312
238,2077
239,1011
239,1144
239,2285
240,2412
241,283
241,973
241,2361
242,883
242,1234
243,926
243,1639
243,2325
244,1577
244,2125
244,2207
245,1086
245,1121
245,1423
245,2268
246,1680
246,1710
247,953
247,2403
248,2010
248,2155
248,2416
249,324
249,478
250,685
250,711
251,884
251,2042
252,1690
252,2383
253,1044
253,2304
254,310
254,465
255,646
255,1321
256,529
