0,97
0,286
0,311
0,338
0,364
0,516
0,769
0,975
0,977
0,994
0,1142
0,1535
0,1543
0,1604
1,1510
2,631
3,135
4,405
5,529
5,1052
5,1299
6,652
7,91
7,836
7,1512
8,36
9,24
9,462
9,857
9,966
9,1491
10,43
10,104
10,105
10,425
10,502
10,665
10,715
10,740
10,1224
11,511
12,587
12,1048
12,1113
13,1408
14,917
15,129
16,1092
17,1482
18,808
19,26
19,136
19,204
19,349
19,547
19,631
19,808
19,1056
19,1236
19,1354
20,127
20,440
21,104
21,209
21,410
21,424
21,471
21,529
21,628
21,659
21,742
21,975
21,976
21,1446
21,1478
21,1531
21,1553
22,1480
23,525
25,1338
26,58
26,319
26,797
26,1008
26,1058
26,1356
26,1450
26,1481
27,398
27,1643
28,105
28,218
28,425
29,95
29,338
29,1142
29,1194
29,1426
30,456
30,1551
31,1066
32,156
33,160
33,430
33,798
33,1184
33,1220
33,1257
33,1322
33,1529
34,230
35,625
36,84
36,194
36,475
36,916
36,925
36,1056
36,1230
36,1581
36,1590
36,1610
36,1642
37,439
37,1259
38,127
39,364
40,257
41,327
42,1092
44,652
45,1420
46,110
46,209
46,561
46,673
46,951
46,1154
46,1394
46,1484
46,1496
47,1001
48,469
49,145
49,230
49,932
49,996
49,1052
49,1482
50,1588
51,209
51,495
51,549
51,992
51,1113
51,1120
52,150
53,410
54,111
55,1493
56,289
56,440
57,836
58,265
58,298
58,763
58,1092
58,1135
58,1314
58,1366
58,1473
59,150
59,378
59,556
59,565
59,579
59,666
59,804
59,812
59,899
59,1140
59,1324
59,1354
60,514
61,665
61,1309
62,1027
63,1441
64,495
65,663
65,874
66,718
67,776
68,1643
69,200
69,868
69,1604
70,84
70,133
70,217
70,1323
70,1384
70,1633
71,1193
72,145
72,263
72,440
72,1134
73,312
74,409
75,91
76,347
76,1267
76,1299
77,718
78,1512
79,587
79,1279
80,91
81,82
81,84
81,511
81,572
81,963
81,985
81,1058
81,1436
81,1519
81,1554
81,1596
82,98
82,114
82,1062
82,1255
82,1285
83,149
83,1152
83,1273
84,135
84,153
84,297
84,361
84,418
84,547
84,996
84,1056
84,1330
84,1440
84,1468
84,1562
84,1579
84,1639
85,297
86,168
86,525
86,563
86,1111
87,187
88,1320
89,360
89,456
89,1238
89,1582
89,1595
89,1615
90,190
90,1287
91,177
91,211
91,372
91,569
91,610
91,686
91,714
91,802
91,857
91,1175
91,1440
92,150
92,417
92,879
92,1019
92,1075
92,1182
92,1244
92,1485
92,1542
93,1341
94,162
94,197
94,199
94,229
94,456
94,909
94,944
94,1203
94,1527
95,1251
96,196
96,426
96,718
96,1024
96,1090
96,1489
97,190
97,209
97,286
97,318
97,516
97,523
97,622
97,674
97,769
97,865
97,917
97,1013
97,1135
97,1142
97,1242
97,1245
97,1392
97,1459
97,1535
99,104
99,224
99,297
99,309
99,620
99,646
99,811
99,833
99,1356
99,1427
100,464
101,1287
102,361
102,525
103,189
103,476
103,737
103,1139
104,105
104,127
104,224
104,241
104,297
104,378
104,425
104,525
104,756
104,904
104,996
104,1287
104,1342
104,1427
104,1459
104,1484
104,1494
104,1499
104,1531
104,1615
105,405
105,425
105,502
105,731
105,975
105,1582
106,1615
107,495
108,152
108,410
108,547
108,799
108,808
108,1478
109,1047
111,162
111,661
111,809
111,860
111,868
111,898
111,1170
111,1409
111,1427
111,1480
111,1562
112,909
112,1094
113,129
113,145
113,168
113,182
113,208
113,256
113,329
113,335
113,392
113,472
113,596
113,649
113,723
113,843
113,982
113,997
113,1033
113,1062
113,1126
113,1174
113,1293
113,1335
113,1349
113,1388
113,1424
113,1487
113,1634
115,156
115,242
115,1193
115,1551
116,1429
117,279
117,531
117,652
117,845
117,857
117,915
117,1027
117,1101
117,1320
117,1383
117,1440
117,1442
117,1491
118,782
119,440
119,985
120,831
121,230
121,1062
122,440
123,1643
124,337
125,975
126,136
127,254
127,440
127,545
127,875
127,991
127,1089
127,1615
128,836
128,1551
129,225
129,710
129,947
129,1062
129,1241
130,212
130,319
130,444
130,1019
131,237
131,337
131,1092
131,1251
132,159
132,410
133,372
133,1267
133,1597
134,160
134,179
134,874
135,286
135,324
135,326
135,416
135,480
135,482
135,543
135,809
135,996
135,1056
135,1446
135,1468
135,1478
136,146
136,347
136,380
136,594
136,595
136,717
136,857
136,874
136,1158
136,1300
136,1307
136,1350
136,1351
137,297
138,529
138,1530
139,224
140,469
140,677
141,1048
142,808
143,175
143,514
143,935
143,937
143,970
143,996
143,1056
143,1250
143,1637
144,1033
145,273
145,338
145,382
145,450
145,1052
145,1169
145,1471
146,1550
147,1239
148,868
149,219
149,418
149,431
149,467
149,754
149,1012
149,1228
149,1510
149,1600
150,265
150,360
150,556
150,899
150,1016
150,1019
150,1133
151,782
151,1048
152,211
152,454
152,686
152,1183
152,1394
152,1484
152,1597
152,1608
153,209
153,896
153,1004
153,1638
154,1420
155,255
155,258
155,557
155,622
155,894
156,280
156,446
156,893
156,1048
156,1087
156,1131
156,1158
156,1172
156,1233
157,740
157,778
157,1067
157,1148
